@relation segment

@attribute original numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Sobel_filter_0.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
151,149.552628,149.552628,149.552628,-1.081333,-1.381863,-1.057991,-1.275675,-1.145624,-1.597133,2.109718,-1.924575,2.424315,-1.955752,2.973191,-1.862278,-0.55205,-1.269801,-0.371713,-1.712054,-0.747694,-1.24755,-0.610065,-1.706845,0.008852,-1.424108,1.357997,-0.664833,0.275468,-0.841595,0.912354,-0.476305,2.30871,-1.746505,1.302443,-1.313771,2.111014,-1.729092,1.078621,-1.244862,3.275038,-2.187372,2.556173,-1.393677,3.090163,-2.365385,2.005157,-1.258125,171.049698,166.902039,-1.62861,-1.360928,-1.049904,4.674181,144.529572,-0.23224,-0.045866,-0.059296,-0.020922,119.438652,0.007526,0.003221,-0.000071,0.000022,66.152702,0.001217,0.00004,0.000001,0,16.258469,-0.000001,0.000001,0,0,154.542236,170.815796,129.763153,1545.422363,13.481328,157.776306,'class 1'
169,151.710526,151.710526,151.710526,-0.140978,-0.902126,-0.979305,-1.291474,-1.288054,-1.720834,0.744584,-1.521091,0.801002,-1.768877,0.660264,-1.724683,-0.042854,-0.926508,2.012768,-0.823997,0.143498,-0.44203,2.284205,-0.35189,-0.138909,-0.875499,1.3111,-0.937675,0.158469,-0.508371,0.684076,0.126183,0.676888,-1.780277,0.740681,-2.106142,0.836722,-1.790404,0.773423,-1.952839,0.999271,-1.571175,-0.095582,-0.985769,0.951742,-1.376144,-0.050066,-1.005843,113.534134,112.45475,1.585118,5.29112,0.957996,15.601797,99.907478,-0.135778,0.141307,0.043986,0.132906,60.430954,0.022712,-0.00058,-0.000552,-0.000024,35.125851,0.001437,-0.000025,0.000003,0,9.507477,-0.00011,0,0,0,145.367111,157.89473,137.763153,1453.671143,6.957932,143.789474,'class 1'
146,149.369568,149.369568,149.369568,-1.021679,-1.376622,-1.682572,-2.03049,-1.755184,-2.46106,1.107697,-0.409671,1.403392,-0.756988,1.481811,-1.158365,-0.62774,-1.657205,1.134211,-0.49888,-0.428079,-1.210112,1.182142,0.378521,-0.575394,-2.647748,1.105132,-1.659551,-0.420774,-1.969968,1.435345,-1.100758,1.376911,-0.776038,1.684549,-0.997354,0.908249,-0.714796,1.086915,-0.334838,1.018985,-1.111272,1.628992,-1.433127,0.987669,-1.179702,1.268204,-1.003111,59.228371,58.574013,0.754687,-1.687004,0.061391,0.320821,55.127937,0.195116,-0.06991,-0.027143,-0.045544,45.772377,0.002794,-0.002015,0.000361,-0.000081,20.406534,-0.000929,-0.000028,0,0,2.629555,-0.000131,-0.000001,0,0,134.408783,153.131577,115.078949,1344.087769,12.469502,134.445175,'class 1'
124,136.978256,136.978256,136.978256,-1.769028,-2.019921,-1.805346,-2.012427,-2.075039,-2.22407,1.315109,-0.765957,1.597117,-0.827807,1.665415,-1.375284,-0.949765,-1.642965,0.225543,-1.67415,-0.948219,-1.5311,-0.404045,-1.931296,-0.934437,-1.669661,1.525172,-0.460035,-0.618572,-1.123212,1.547062,-0.276185,1.578669,-0.806628,1.698136,-0.860788,1.154536,-0.714013,1.231522,-0.182992,1.608582,-1.385821,1.807103,-1.258373,1.19295,-1.15248,1.798366,-0.87765,86.162636,83.440773,-2.942173,0.420923,-9.184956,26.822565,69.922752,0.196921,-0.054684,-0.047555,-0.092205,50.998169,0.002568,0.001947,0.000611,0.000157,22.171391,-0.003344,-0.000041,-0.000002,0,5.988047,-0.000126,-0.000001,0,0,132.691238,140.472229,119.694443,1326.912354,7.40452,134.559937,'class 1'
119,123.58696,123.58696,123.58696,-1.767966,-2.113437,-2.319489,-2.428887,-2.344971,-2.715539,0.408869,-0.242802,0.723532,-0.133049,0.661898,-0.244498,-1.472011,-1.736054,0.55032,-0.685676,-1.232271,-1.40764,0.237319,-0.35556,-1.699615,-2.425194,1.071677,-1.069525,-1.537592,-2.145893,0.79377,-0.166508,0.966704,-0.143772,0.936157,-0.419034,0.808938,-0.272453,0.514997,-0.441188,0.475969,-0.330027,1.260174,-0.49652,0.455783,-0.124703,1.279519,-0.350841,29.698484,30.900942,1.819783,-3.144366,-0.958481,-19.699495,36.90274,0.539364,0.011425,0.120905,-0.008662,22.306175,-0.001119,0.001285,0.000895,0.00008,13.530002,-0.002269,-0.000079,0,0,4.385968,-0.000107,-0.000001,0,0,127.975723,142.578949,114.361115,1279.757202,8.384511,126.726608,'class 1'
119,120.195656,120.195656,120.195656,-1.913234,-2.079599,-2.438711,-2.595468,-2.543688,-2.698207,1.106482,-0.160714,1.04873,-0.042122,0.987025,-0.122943,-1.632915,-2.206176,0.234437,-0.605875,-1.3996,-1.846013,0.374206,-0.228521,-1.991752,-2.500269,0.638584,-1.420911,-1.855089,-2.226339,0.730941,-1.071777,0.951679,0.004123,1.794462,-0.330854,1.200627,0.116297,1.315012,-0.112832,0.398646,-0.392612,1.251005,-0.203388,0.311072,-0.196465,1.145145,0.173803,80.024994,77.236839,0.683516,-0.469251,-2.304607,-0.568192,58.958683,0.218517,0.108708,0.047208,0.022197,19.09304,-0.008576,0.002489,0.000489,0.000157,12.306058,-0.001946,-0.000077,0,0,4.502769,-0.000102,-0.000002,0,0,126.400879,137.027771,114.138885,1264.008789,6.788416,124.25,'class 1'
104,125.58696,125.58696,125.58696,-2.296896,-2.667588,-2.539338,-2.781307,-2.531556,-2.743253,1.108514,-0.292979,0.683585,-0.080124,0.69382,-0.493798,-1.93792,-2.699929,-0.419781,-2.283338,-1.935253,-2.545873,-0.259547,-1.670202,-1.894717,-2.650462,-0.05807,-1.291776,-1.930941,-2.343089,0.071143,-1.365102,0.833549,-0.094502,1.520921,-0.285645,0.945589,-0.218295,1.62556,-0.32342,0.37403,-0.738905,1.50328,-0.949185,0.161849,-0.356946,1.271819,-0.051948,82.462112,77.084587,-0.784647,2.680572,-0.465145,2.024466,44.895168,-0.151748,0.137995,-0.043277,0.092566,2.003948,-0.011197,0.002636,0.000188,0.00015,20.581926,-0.001614,-0.000074,0,0,8.146316,-0.000099,-0.000002,0,0,126.691078,141.472229,116.194443,1266.910767,7.850277,126.348686,'class 1'
126,123.58696,123.58696,123.58696,-1.71266,-1.930757,-2.182769,-2.391818,-2.097245,-2.675666,0.089472,-1.17015,0.233543,-1.349321,0.216467,-1.204057,-1.36892,-1.999564,0.533757,-0.824003,-1.353974,-1.774529,0.45811,-0.342126,-1.29115,-2.603267,1.021986,-1.061576,-1.324194,-2.185807,0.35029,-0.482818,0.372445,-1.258111,0.495253,-1.690511,0.317743,-1.050392,0.218915,-1.31324,-0.149875,-0.814527,0.818437,-1.308769,0.215293,-0.698364,0.491215,-1.067436,77.472572,74.809616,1.485363,-0.70561,2.743442,-0.430287,59.004807,0.062261,-0.021923,0.051465,-0.021875,35.312279,-0.004967,0.001679,0.000038,0.000128,19.462238,-0.00131,-0.000053,0,0,6.914187,-0.000095,-0.000002,0,0,131.203079,150.444443,115.236839,1312.030762,11.916421,129.392548,'class 1'
123,120.195656,120.195656,120.195656,-1.566521,-2.250973,-1.876439,-2.336345,-2.001266,-2.439807,0.201883,-1.138359,0.114021,-1.451489,0.708508,-2.065645,-1.107278,-2.538385,0.612201,-2.0729,-1.052411,-2.114276,0.640061,-1.601873,-1.141867,-1.890171,0.340596,-2.22229,-1.189538,-1.756392,0.347688,-1.986772,0.019889,-1.339177,0.988581,-1.345036,0.018257,-0.981191,0.67061,-1.181021,0.319443,-1.84704,0.883569,-1.867345,0.422669,-1.31836,0.195997,-1.389207,79.624115,76.64489,0.540161,2.198754,-2.435602,6.090229,61.600414,0.174461,0.109778,0.065976,0.063133,45.238277,0.011938,0.00017,0.000435,0.00004,22.784288,-0.000996,-0.000002,-0.000001,0,7.339375,-0.000104,-0.000001,0,0,135.778778,143.631577,129.026321,1357.787842,4.629836,136.092834,'class 1'
62,129.342102,129.342102,129.342102,-3.556633,-3.976048,-3.258035,-3.486276,-2.430761,-2.949028,0.129499,-2.550838,-0.145447,-2.762821,0.368951,-2.700871,-3.39472,-4.095699,-1.892626,-4.311267,-3.722929,-4.086031,-2.093892,-3.750839,-2.470643,-3.987566,-1.056803,-3.790158,-3.329267,-4.220957,-2.275721,-3.321601,-0.196822,-2.953412,0.784021,-2.788566,-0.226181,-2.898456,0.862675,-2.273226,0.238,-2.597447,0.441961,-3.392608,0.194724,-2.733252,0.006058,-3.694624,187.877625,184.448318,-2.888907,4.153066,0.33956,10.160789,163.048706,-0.983855,0.131634,-0.098535,0.13206,107.069862,-0.084071,0.000778,-0.002137,-0.000035,26.242588,-0.001304,-0.00007,-0.000005,0,7.067671,0.000003,0,0,0,135.374283,154.5,118.157898,1353.742798,11.633371,133.269745,'class 1'
76,131.078949,166.921051,166.921051,-2.957564,-3.539348,-2.968462,-3.388261,-2.424829,-2.876395,3.055136,-0.146531,3.385123,0.612259,3.620931,0.285684,-2.730852,-3.945034,-0.455267,-2.867364,-2.960181,-3.906622,-0.780687,-2.529783,-2.599336,-3.939713,-1.282322,-3.748074,-3.240202,-4.329522,-1.450738,-3.86333,3.480129,0.659299,4.704477,0.052959,3.567337,-0.034276,3.79759,-0.442892,2.438453,-0.036804,3.374502,0.615827,2.948884,-0.003969,3.192828,0.867838,235.37204,230.553696,-1.866966,-2.509916,-3.075134,-8.874193,199.522614,-0.415597,0.084723,-0.055637,-0.045213,124.401535,-0.075668,-0.000416,-0.00112,-0.000029,38.502457,-0.001014,-0.000054,-0.000004,0,11.05772,-0.000009,0,0,0,131.957153,142.055557,115.894737,1319.571533,7.777026,132.677643,'class 1'
152,168.236847,168.236847,168.236847,-0.601056,-1.392659,-1.484535,-1.981946,-1.65644,-2.584568,3.296509,-3.073843,4.008436,-3.377679,4.804848,-2.780783,-0.251733,-1.6357,2.126454,-0.730822,-0.105735,-1.152918,2.242542,-0.245102,-0.478846,-3.191718,1.712848,-1.385748,-0.112462,-2.05746,1.892895,-0.684136,3.940323,-3.215486,3.649175,-2.049797,3.327798,-3.320792,2.839956,-2.068743,3.841232,-3.111323,5.05595,-3.176342,3.544562,-4.102614,3.952074,-2.528596,244.131119,240.49025,1.99048,-2.429066,0.319849,-7.837985,215.885162,0.242116,0.008737,0.060527,-0.015768,159.519897,-0.037323,-0.00548,-0.000133,-0.000088,69.304749,-0.001464,-0.00007,-0.000002,0,16.864862,0,0,0,0,137.959641,157.722229,101.052635,1379.596436,21.177868,149.171051,'class 1'
49,115.394737,115.394737,139.5,-3.751076,-4.347205,-3.525556,-3.977761,-2.871041,-3.885764,4.40811,-2.188831,4.592087,-1.525781,4.107494,-1.006559,-3.120235,-4.588989,-0.987856,-4.096803,-3.565111,-4.609167,-1.430995,-3.864259,-2.291468,-5.238103,-0.68712,-5.253368,-2.777136,-4.992509,-0.882564,-4.70541,4.791261,-1.546011,4.964139,-1.399895,4.603567,-2.187517,4.49715,-1.918878,2.581343,-0.724154,5.100807,-1.354032,3.117503,-1.264396,5.105005,-1.733516,320.31546,311.652374,-4.658655,3.593861,-6.148493,3.927064,258.223267,-0.683428,0.159095,-0.173338,0.157815,145.533173,-0.054881,-0.007347,-0.000953,-0.00013,25.50169,-0.002591,-0.000028,-0.000005,0,8.026024,0.000018,0,0,0,113.207603,124.555557,94.194443,1132.07605,11.706042,119.097229,'class 1'
123,144.289474,144.289474,144.289474,-1.012551,-2.54003,-1.993189,-3.213876,-1.9387,-3.637895,4.105833,-2.11363,4.028537,-1.63969,3.367471,-1.674651,0.084672,-3.615811,3.842706,-2.234296,0.123592,-2.683249,3.625913,-1.435424,-0.702242,-4.701188,3.637153,-4.46957,-0.829702,-3.769198,3.517176,-3.384418,3.948655,-1.808898,4.761322,-1.156959,3.691674,-2.380997,4.356683,-1.954042,1.980095,-1.607698,3.15461,-2.624406,2.596441,-1.621184,3.51127,-2.449235,281.60257,272.401459,3.704956,-3.727954,2.029881,-4.226939,217.75383,0.475713,-0.366761,0.132843,-0.092386,122.575417,-0.021254,-0.011775,0.000288,-0.00047,28.684679,-0.002442,-0.000033,-0.000004,0,5.828578,0.000022,0,0,0,121.12748,144.947372,97.842102,1211.27478,17.934948,123.144005,'class 1'
104,140.456528,140.456528,140.456528,-2.303716,-2.765966,-2.214718,-2.43759,-2.159583,-2.739772,-0.07402,-2.790096,0.527004,-2.633399,1.453606,-3.073336,-1.684877,-2.339649,-0.947679,-3.007685,-2.079895,-2.472841,-1.412669,-3.06527,-1.078559,-2.673241,1.477628,-1.70952,-0.539813,-1.67612,0.433393,-0.784805,0.37763,-2.918588,0.509966,-4.15027,-0.298765,-2.830878,-0.034014,-3.61588,1.493914,-2.410193,0.790621,-4.102034,0.746519,-1.45946,-0.291409,-3.407092,213.527512,205.482101,-3.638779,2.95984,-6.356935,14.190982,156.333588,-0.568455,0.116497,-0.169096,0.084879,70.594658,-0.014407,-0.004563,-0.000569,-0.000068,29.854115,-0.00166,-0.000048,-0.000002,0,5.225277,0.000026,0,0,0,130.116959,144.111115,111.789474,1301.169556,11.010551,132.723679,'class 1'
136,143.815796,143.815796,143.815796,-1.008849,-2.157596,-1.434452,-2.377306,-1.494243,-2.53522,2.925342,-2.970207,2.944146,-2.75423,3.624886,-2.530004,-0.265645,-3.050669,1.784445,-3.26362,-0.304832,-2.516144,1.759264,-2.429094,-0.869449,-2.573789,1.096536,-3.34932,-0.709724,-1.99603,1.371969,-2.962672,2.611628,-2.394308,3.464172,-3.101862,2.197599,-2.15859,3.190621,-3.020713,2.697931,-2.202262,2.180825,-1.542228,1.933217,-1.835697,1.503926,-1.396384,209.30838,199.556213,3.037786,4.268769,4.226624,30.137043,144.536896,0.163802,-0.065564,0.065902,0.063522,87.844719,0.008213,-0.00161,0.000562,-0.000153,52.534473,0.000678,-0.000011,0,0,10.12669,0.000016,0.000001,0,0,142.627777,154.39473,116.583336,1426.27771,12.768746,149.415192,'class 1'
115,119.289474,119.289474,119.289474,-1.287935,-3.140527,-1.618809,-2.752851,-1.660462,-2.86045,0.45323,-0.12329,0.51047,-0.516561,1.351916,-0.689483,-0.382813,-3.588606,1.975622,-4.768861,-0.599344,-3.077133,1.634035,-4.129178,-1.037327,-2.936582,1.234603,-3.620669,-0.830118,-2.241952,1.345712,-2.975045,0.224797,-0.692544,1.15762,-0.572942,0.084181,-0.414204,0.830324,-0.402799,1.790187,-1.031882,0.82783,-1.04715,0.998008,-0.915033,0.862767,-1.014283,13.341664,10.71618,0.685448,-0.650001,8.036663,-0.680933,13.667761,0.135218,-0.12332,0.028988,0.001423,26.957504,0.007293,-0.002125,0.000688,-0.000136,41.493973,0.000046,-0.000026,-0.000001,0,8.545156,0.00002,0.000001,0,0,138.008194,154.026321,110.055557,1380.081909,15.630649,145.526306,'class 1'
117,157.552628,157.552628,157.552628,-1.874101,-2.40275,-2.038219,-2.390477,-1.861979,-2.333158,1.972213,-0.839899,1.904931,-0.992395,1.811319,-0.962929,-1.555642,-2.613758,0.105228,-2.275383,-1.525401,-2.311824,0.070302,-1.967882,-1.3969,-2.268819,-0.039722,-2.150893,-1.63148,-2.197952,-0.382343,-1.845744,1.809235,-1.208624,2.784475,-1.79632,1.888953,-1.021226,2.347632,-1.338604,1.101787,-0.067379,1.889214,-1.583437,0.725431,0.019024,1.857445,-1.636133,141.99295,136.427887,-1.832511,-1.151821,-2.761845,-1.92651,102.856583,-0.444832,-0.079366,-0.020825,-0.01103,42.854927,-0.024976,-0.000922,-0.000748,-0.000038,30.772215,-0.000381,0.000012,-0.000001,0,9.670183,0.000054,0.000001,0,0,138.114029,147.263153,129.736847,1381.140259,5.551683,137.562134,'class 1'
140,138.657898,138.657898,159.552628,-1.194352,-1.78592,-1.564291,-2.030884,-1.538389,-2.047979,0.626775,-0.518077,0.750055,-0.296275,1.996922,-0.379694,-0.805687,-2.175638,0.658301,-1.858613,-0.793806,-1.877129,0.790374,-1.304435,-1.069275,-2.205964,0.995141,-2.130186,-0.968263,-1.791085,0.662597,-1.714272,0.552059,-0.464516,1.299221,-1.505247,0.158742,-0.234607,1.357254,-1.186752,1.506533,-0.300855,1.201745,-1.035942,0.856508,-0.416485,0.295777,-0.727907,34.438351,30.405674,2.237968,0.459621,8.783042,3.378842,10.301006,-0.141746,0.024477,0.061004,0.025451,26.906193,-0.02557,-0.002637,-0.000412,-0.000084,36.246468,-0.000453,0.000021,-0.000001,0,12.89023,0.000086,0.000001,0,0,145.746338,157.973679,128.526321,1457.463379,8.415247,147.279968,'class 1'
155,171.447372,171.447372,171.447372,-0.876498,-1.056216,-1.249954,-1.446601,-1.149039,-1.637625,2.186029,-0.867916,2.580863,-0.937097,2.529103,-0.746934,-0.662359,-1.148172,1.48157,-0.69575,-0.547333,-0.869945,0.941474,0.073114,-0.583425,-2.046395,0.427706,-1.399041,-0.707437,-1.855494,0.395634,-0.656196,2.648187,-0.961388,2.148555,-0.561984,2.369808,-1.161965,1.856796,-0.643811,2.060165,-0.922947,2.498919,-0.851088,2.086302,-1.217269,2.508224,-1.008032,155.415573,152.927704,3.922017,1.064484,2.41052,4.599315,136.109451,0.356782,0.066724,0.156085,0.036042,93.526085,-0.018522,-0.002881,-0.000094,-0.000064,39.33638,-0.000146,-0.00001,-0.000002,0,13.015115,0.000122,0,0,0,155.330841,168.078949,145.684204,1553.30835,8.360291,152.75,'class 1'
169,175.815796,175.815796,175.815796,-0.465541,-1.074124,-0.676587,-1.146574,-0.53775,-1.36146,1.747604,-1.231159,1.744349,-0.669419,2.331779,-0.453788,-0.040121,-1.358702,0.729029,-2.019452,-0.178242,-1.14597,0.194396,-1.404965,0.341506,-1.424167,1.541013,-1.41658,0.131373,-1.250226,1.159464,-0.826531,1.670025,-0.575978,2.695059,-0.954741,1.369764,-0.942138,2.241372,-1.545399,1.37589,-0.103312,2.0927,-0.649134,0.923535,-0.178602,1.410463,-0.163908,113.991226,108.009995,0.613398,-1.716037,12.668118,-7.525578,75.493301,0.179048,0.069697,-0.00667,0.010573,34.498577,-0.001326,-0.000074,0.00032,0.000022,10.189337,0.001077,-0.000059,0,0,1.307174,0.000147,0,0,0,165.725876,186.472229,151.473679,1657.258789,14.074149,160.505859,'class 1'
162,178.552628,178.552628,178.552628,-0.776367,-0.969563,-0.730295,-0.971383,-0.645488,-1.155958,1.205392,-0.008753,1.527025,-0.494602,2.222513,-1.33227,-0.193519,-0.898084,0.706523,-0.975251,-0.420332,-0.92559,0.234812,-0.908019,0.039276,-1.044154,0.982552,-0.61359,-0.11063,-0.921866,0.429194,-0.196229,1.369733,-0.647856,2.800793,-0.853699,0.680486,-0.1976,1.899631,-0.068099,1.182078,-0.767503,2.032622,-1.594314,0.331952,-0.12661,1.259013,-0.996385,57.00877,52.446236,-1.577514,2.196246,-8.277987,26.470592,30.492989,0.223292,-0.021271,-0.00601,0.010572,11.032098,0.003881,-0.000406,0.00029,0.00003,4.077782,0.001,-0.000062,0,0,1.987085,0.000146,0,0,0,164.736252,187.666672,149.368423,1647.362549,13.202008,158.388153,'class 1'
179,175.815796,175.815796,175.815796,-0.203068,-0.518363,-0.636154,-0.920647,-0.832511,-1.10145,1.300878,0.102529,1.337504,-0.73275,1.664688,-1.80586,-0.080912,-0.797276,1.702591,-0.694365,-0.077455,-0.606717,1.277416,-0.021521,-0.291985,-0.81127,1.036186,-0.826851,-0.167911,-0.606788,0.764304,-0.573951,1.170657,-0.822799,2.40237,-1.225539,0.585683,-0.201872,1.848022,-0.061872,1.04836,-0.927271,1.578658,-1.685099,0.156836,-0.133133,1.22507,-0.867319,57.271286,51.395184,5.556042,0.316259,12.784235,-15.218572,24.741512,0.396943,0.080919,0.144274,0.058622,9.912649,0.013772,0.001272,0.000426,0.000128,7.813944,0.001215,-0.000048,0,0,3.46209,0.000142,0,0,0,165.001465,181.184204,153.868423,1650.014648,9.29965,161.44809,'class 1'
172,159.39473,159.39473,159.39473,-0.228529,-0.835355,-0.578409,-1.111322,-0.749308,-1.402565,0.968463,0.138686,1.440025,0.194693,1.936001,-0.070581,0.576431,-1.197346,2.279752,-0.983224,0.637194,-0.738801,1.846082,-0.945086,0.219384,-1.088806,1.854311,-1.410745,-0.002263,-0.936182,1.743378,-1.136786,1.681638,0.189237,1.669925,-0.389421,1.321406,-0.090463,1.1227,-0.356871,1.028925,-0.23456,2.05626,-0.244629,1.044222,0.155977,1.663685,-0.053205,61.741398,62.684181,0.206974,-3.825536,-2.668288,-36.473499,65.445648,0.192447,0.244972,0.06268,0.038103,45.735462,0.001027,0.002722,-0.000171,0.000165,12.337503,0.000995,0.00003,0.000001,0,5.57472,0.00005,0.000001,0,0,157.723969,175.027771,147.342102,1577.239746,8.085457,157.895462,'class 1'
195,173.456528,173.456528,173.456528,0.28273,-0.087068,-0.321871,-0.621136,-0.674123,-1.152636,0.842747,-0.393209,0.509282,-0.1406,0.975564,-0.39145,0.681594,-0.247691,1.931506,-0.327197,0.924886,0.288668,1.805721,0.152218,0.267167,-0.475852,1.958645,-0.134594,0.745749,0.133899,1.576443,0.954475,0.492071,-0.187364,0.787175,-0.927011,0.420131,-0.293493,0.685966,-0.669596,0.683271,-0.314807,1.293942,-0.099026,0.826514,-0.043712,1.124941,-0.007132,47.434166,43.614986,2.727043,-2.537349,3.747503,-4.842153,22.970295,0.642861,-0.02837,0.128296,-0.037578,18.732458,0.023178,-0.001558,0.000624,-0.000053,11.208986,0.001083,0.00003,0.000002,0,5.098066,0.000021,0.000001,0,0,161.298401,173.083328,155.10527,1612.984009,5.912353,160.828949,'class 1'
182,175.289474,175.289474,175.289474,-0.1739,-0.469005,-0.48625,-0.69722,-0.775141,-1.262347,0.147779,-1.425419,0.660222,-1.724929,1.079879,-1.697598,0.148167,-0.341322,0.910542,-0.549909,0.113936,-0.228763,0.611107,-0.599823,0.560565,-0.64912,1.784861,0.000586,1.072393,0.127377,1.475266,0.616016,0.76089,-1.739352,-0.164747,-1.888647,0.559985,-1.345533,-0.334543,-1.700389,1.337454,-1.706792,1.665446,-2.375426,1.423732,-1.740854,1.073293,-2.29152,106.7052,102.397469,0.099423,1.615258,-0.407304,22.319628,80.506165,0.192582,-0.082548,-0.021846,-0.031462,53.535221,0.034931,0.00196,0.000782,0.000023,12.550327,-0.000157,0.000013,0.000002,0,24.747898,-0.000118,-0.000001,0,0,159.422821,166.868423,142.368423,1594.228149,8.628087,162.986115,'class 1'
193,169.131577,169.131577,169.131577,0.426283,-0.270279,-0.114912,-0.511752,-0.592711,-1.146796,0.501618,-0.016769,0.525496,-0.277744,0.871674,-0.589041,0.875059,-0.203444,2.149543,-0.340253,0.918467,0.122535,1.902658,-0.373477,1.03035,-0.389044,2.268937,-0.181574,1.491906,0.386985,2.190053,0.373974,0.549122,-0.416343,1.591689,-0.10858,0.341278,-0.179742,1.248003,-0.009473,0.404772,-0.562565,1.195582,-1.188762,-0.075996,-0.564689,0.533593,-0.95922,24.04163,22.029898,1.006217,2.044107,-0.648093,1.711688,11.086498,0.132515,0.106416,0.062085,0.060665,10.259441,0.038608,0.004608,0.000592,0.000145,8.295961,-0.000593,0.000015,0.000002,0,20.694429,-0.000121,-0.000001,0,0,158.882599,168.763153,143.552628,1588.825928,8.435389,162.171783,'class 1'
