@relation segment

@attribute original numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Variance_8.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Variance_16.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {cytosol,membrane}

@data
97,253,255,255,255,255,105.394737,105.394737,105.394737,1.060495,0.996344,1.207822,1.161042,1.242704,1.123636,0.358347,-0.418665,0.212502,-0.291683,0.144002,-0.584703,1.146183,0.942843,0.561984,0.097793,1.041176,0.885953,0.345785,-0.099762,1.375833,0.882422,0.694812,-0.021236,1.280017,0.903196,0.495099,0.021896,0.204104,-0.286775,0.49766,-0.542506,0.237401,-0.262275,0.498103,-0.550999,0.034483,-0.776923,0.492556,-0.548523,-0.014146,-0.474121,0.461846,-0.423802,29.966648,87.515717,98,-132,120.175842,-22.175838,-0.602525,97307728,10132,97.382721,27.655802,74.268066,80.188354,-486.042725,104.802536,-24.61418,-0.625434,53848468,8374.342773,10.765432,-0.796579,-0.409184,-5.67448,-8.888733,98.806068,15.690675,24.718685,-7.339966,-524.196716,29.122255,-36.462223,-0.934498,115867.117188,2150.661865,8.943311,-0.002558,-0.025226,0.006363,-0.007002,98.778206,13.374539,51.935535,-64.035507,670.028748,-5.367882,-58.667625,1.353063,5824544,1420.431274,42.704216,0.006256,0.00096,-0.000109,0.000001,94.601776,18.794991,46.367271,-62.094971,796.445374,-12.744427,-49.350544,1.088999,2583391.25,670.003906,256.254974,0.000192,0.000018,0.000001,0,88.694244,10.894849,6.79095,-4.534744,-13.103161,3.77318,-8.307924,1.475612,1500.682861,72.976547,324.05368,0.000033,0,0,0,91.641953,93.555557,87.473686,916.419556,1.953571,92.355263,membrane
103,255,255,255,255,255,105.657898,105.657898,105.657898,1.16587,1.130297,1.232103,1.206118,1.262119,1.157046,0.424093,-0.539013,0.213545,-0.291782,0.118699,-0.371604,1.10616,0.981768,0.496218,0.305761,1.035209,0.94516,0.403497,0.268455,1.355408,0.980236,0.458651,-0.078275,1.248818,0.967022,0.216956,-0.025605,0.193098,-0.269888,0.55662,-0.62367,0.272716,-0.358781,0.597222,-0.662745,0.082458,-0.635045,0.476403,-0.575577,-0.011342,-0.346759,0.427885,-0.437413,39.115215,40.137264,-54,612,-11.702942,-42.297058,-0.491397,1364688,468,102.570389,36.020866,36.342697,-49.009613,514.827026,-11.415991,-37.593624,-0.443644,822987.5625,342.634216,16.222221,0.467342,-0.188139,4.544186,2.749855,100.837311,19.187433,23.246687,-31.488647,222.433029,-8.609801,-22.878845,0.259473,100941.046875,101.802818,9.727891,-0.03058,-0.002291,0.010205,-0.000844,100.088203,9.406405,39.71722,-53.105835,546.609741,-8.751364,-44.354473,0.905003,1787435.25,633.790649,25.195444,0.008392,0.001036,-0.000149,0.000028,96.017899,16.48723,49.792385,-68.49913,1080.108032,-20.616901,-47.882229,1.144797,1744060.5,371.699036,242.95105,0.000306,0.000015,0.000001,0,88.942085,10.808985,8.849155,-7.146591,-13.736296,3.707465,-10.854056,1.523265,5414.786621,106.018944,326.808899,0.000033,0,0,0,92.513016,93.947365,88.684212,925.130188,1.493155,92.727341,membrane
104,255,255,255,255,255,105.342102,105.342102,105.342102,1.268769,1.167667,1.261726,1.210531,1.23681,1.120838,-0.005906,-0.273269,-0.014411,-0.23594,0.194102,-0.419855,1.21346,1.082809,0.915499,0.410742,1.170215,1.093023,0.851929,0.430834,1.301256,0.914026,0.668215,0.029176,1.276996,0.994202,0.460269,0.093853,-0.004622,-0.148803,0.143394,-0.385797,0.044564,-0.161601,0.143656,-0.39079,0.227837,-0.637425,0.451265,-0.49949,0.157787,-0.366345,0.482578,-0.460434,16.124516,265.789398,-300,8956,14.584325,-314.58432,0.16631,4875840000,54176,103.797997,15.18119,250.620941,-284.818542,8561.75293,10.683167,-295.501709,0.161966,3802541824,46874.589844,5.555555,0.540371,1.361909,0.820569,1.756287,102.406433,10.344497,165.887619,-198.486359,5741.460938,-8.6038,-189.882553,0.157691,647329152,16430.994141,12.571428,0.042358,-0.009096,0.024929,0.000928,99.500031,12.240192,80.635551,-106.656616,2273.876953,-19.563494,-87.093124,0.428585,25937872,2280.125488,32.197598,0.005986,0.001327,-0.000075,0.000009,94.020943,19.519428,50.763298,-70.064194,1108.382446,-19.613585,-50.450611,0.872261,2334034.25,475.46109,283.814636,0.000277,0.000017,0.000001,0,87.612473,10.493933,9.077341,-4.791718,-30.015963,6.06063,-10.852347,1.506152,3283.919922,143.024399,319.204681,0.000033,0,0,0,90.966965,94.694443,86.263161,909.669678,2.570173,91.025589,membrane
105,255,255,255,255,255,105.710526,105.710526,105.710526,1.266111,1.224602,1.28298,1.210557,1.259884,1.128181,0.100502,-0.09312,0.145071,-0.172593,0.275053,-0.402672,1.252317,1.028501,0.959805,0.446788,1.263814,1.082981,0.885568,0.59498,1.265894,0.970765,0.73361,-0.104121,1.246545,1.029413,0.518877,-0.064415,0.091494,-0.105363,0.261803,-0.232288,0.030154,-0.022931,0.173035,-0.085628,0.399603,-0.626614,0.381041,-0.468335,0.246425,-0.364442,0.387407,-0.396686,8,287.534332,-380,29980,-79.365463,-300.634521,0.283365,3534912000,24480,104.831848,7.650409,271.05777,-356.956818,26048.607422,-70.720024,-286.236786,0.299777,2959126272,23223.738281,1.950617,0.488644,-1.194991,-1.225155,-10.320795,103.320847,6.935503,177.617783,-227.228302,9083.889648,-26.158026,-201.070282,0.393315,789833024,15297.147461,12.371882,-0.001384,0.008847,0.017951,-0.01129,100.05323,13.434744,82.275459,-103.329742,1568.29126,-4.740085,-98.589661,0.495838,47020288,4403.871094,35.123421,0.005934,0.001424,-0.000138,0.00004,94.667656,19.414404,51.317772,-71.931564,1247.098999,-26.328512,-45.60305,0.786795,961118.75,185.753937,286.052826,0.000347,0.000013,0.000001,0,87.713593,10.483564,10.520544,-6.626373,-33.451073,6.113189,-12.739562,1.543829,7803.173828,177.71312,322.683441,0.000033,0,0,0,91.381577,95.131577,86.526314,913.815796,2.682001,91.277779,membrane
104,255,255,255,255,255,105.552635,105.552635,105.552635,1.25805,1.14404,1.285259,1.182818,1.262698,1.123707,0.307277,-0.189474,0.305482,-0.299452,0.403573,-0.487852,1.266407,0.943656,0.920017,0.18708,1.246718,0.982919,0.855819,0.247977,1.283805,1.028815,0.832904,-0.188776,1.228444,1.030932,0.574173,-0.204682,0.242487,-0.240721,0.415725,-0.076914,0.23845,-0.146505,0.434591,-0.018013,0.541744,-0.636481,0.316166,-0.436178,0.35014,-0.361038,0.242148,-0.295417,22.803509,238.142807,-256,540,50.011234,-306.01123,0.387081,4153409536,63376,103.760887,21.830803,226.357697,-242.443909,4.767578,50.183975,-292.627869,0.399055,3453856000,58759.984375,8.395061,-0.019358,-0.750213,-0.591383,-0.924398,102.380669,17.342262,158.168869,-165.168945,-1650.674316,47.575962,-212.744904,0.472511,924367680,33883.476563,19.578232,-0.065704,0.03781,0.002027,-0.0067,100.021072,18.094685,82.998611,-95.535431,434.402466,13.016364,-108.551796,0.518605,67443272,7389.408691,43.956295,0.005422,0.001358,-0.000189,0.000067,94.747124,19.921844,51.251366,-72.192871,1289.293701,-30.869789,-41.323082,0.381394,284750.8125,54.635681,305.595886,0.000392,0.000008,0.000001,0,87.655807,10.568234,11.459426,-7.761383,-35.539948,6.179101,-13.940484,-1.569209,12192.318359,202.398865,326.576477,0.000033,0,0,0,91.300003,96.657898,88.184212,913,3.093327,90.361115,membrane
101,253,255,255,255,255,106.342102,106.342102,106.342102,1.236483,1.010759,1.272826,1.147487,1.269772,1.121659,0.405317,-0.380411,0.451316,-0.434894,0.568005,-0.581501,1.243396,0.876631,0.844141,-0.128472,1.188533,0.890994,0.746706,-0.104253,1.335174,1.089917,0.972655,-0.258774,1.233967,1.010833,0.62617,-0.23554,0.383025,-0.392178,0.28803,-0.201126,0.377273,-0.358277,0.310576,-0.158409,0.658614,-0.644196,0.270431,-0.613163,0.459321,-0.453021,0.124172,-0.406704,34.205261,234.426956,-92,-31184,212.069763,-304.069763,0.381073,1127404800,133200,100.964493,33.333027,220.651505,-91.721962,-27302.996094,196.65181,-288.373779,0.386385,989568704,117624.90625,18.444445,-0.435045,1.522475,2.122338,4.575058,100.813522,28.425486,148.36441,-89.882172,-10714.259766,114.645638,-204.527802,0.437239,411500736,50935.84375,31.678005,-0.126616,0.062892,-0.016088,0.011386,99.608269,24.027079,84.297874,-91.376816,-51.828857,19.721981,-111.098801,0.458337,71448896,8557.038086,59.828869,0.005,0.001059,-0.000194,0.000078,94.302452,20.695663,51.279259,-71.440994,1234.828491,-26.65127,-44.789726,-0.170434,839586.6875,164.50177,332.432892,0.000413,0.000004,0,0,87.423149,10.794391,11.846464,-8.199478,-36.610165,6.236413,-14.435892,-1.547786,14365.483398,213.672104,337.114563,0.000032,0,0,0,90.891663,97.684212,85.736839,908.916626,3.980376,90.472221,membrane
103,253,255,255,255,255,106.605263,106.605263,106.605263,1.24154,1.072351,1.313165,1.220332,1.280623,1.207065,0.071147,-0.288726,0.164595,-0.369877,0.45843,-0.666223,1.258722,0.982887,0.723322,-0.079613,1.189808,0.962234,0.641704,-0.103949,1.286864,1.127965,0.70157,-0.024762,1.285788,1.108938,0.475878,0.05387,0.118995,-0.393995,0.287816,-0.367763,0.097934,-0.247847,0.205336,-0.260077,0.551176,-0.457084,0.540032,-0.809351,0.211618,-0.189759,0.143557,-0.694216,13.038404,151.191925,-42,-16060,160.66452,-202.66452,0.478441,116431056,66004,103.069382,12.316202,144.520691,-48.431763,-14327.834961,148.493378,-196.92514,0.483811,139933536,59656.976563,6.098765,-0.922544,-0.20744,-5.793213,-2.48308,103.102524,13.005507,110.082916,-78.064148,-5572.023438,80.094131,-158.158279,0.507465,172960864,28382.105469,19.378685,-0.088012,0.07688,-0.021474,0.012526,102.011505,14.101368,80.682526,-101.830154,1741.878418,-9.672704,-92.157448,0.363662,35275248,3401.866699,36.824253,0.010711,0.000269,-0.000102,0.00006,96.469193,15.768185,52.478558,-73.688858,1323.886353,-28.643734,-45.045124,-0.580266,730356.75,134.502823,261.78299,0.000474,0.000004,0.000001,0,88.758575,11.049945,11.678859,-10.623383,-11.830338,3.637543,-14.260926,-1.543276,18077.044922,160.177597,337.264221,0.000033,0,0,0,92.629089,98.666664,87.710526,926.290894,3.275233,92.597221,membrane
108,255,255,255,255,255,107.289474,107.289474,107.289474,1.318348,1.231221,1.314392,1.263772,1.29687,1.195712,0.045423,-0.397926,0.251323,-0.471881,0.619317,-0.745257,1.274308,1.121521,0.746981,0.233336,1.221739,1.098657,0.642789,0.266903,1.374397,1.062258,1.036405,0.297073,1.38188,1.069771,0.698397,0.338282,0.25833,-0.537623,0.155981,-0.62486,0.224797,-0.406746,0.061287,-0.464936,0.691429,-0.342481,0.633686,-0.939021,0.293697,-0.185985,0.133074,-0.867419,22.671568,187.829712,-228,7552,-9.65442,-218.345581,0.286483,1132003584,21776,107.412048,21.924845,179.321594,-217.342712,6818.889648,-8.765649,-208.577057,0.28396,942976256,19962.300781,8.395061,0.491113,0.665424,6.661202,14.127271,104.767555,20.516129,141.383667,-171.902863,4460.753906,-9.441373,-162.461487,0.243242,345965888,11707.578125,22.752834,-0.039626,0.060704,-0.016408,0.005274,102.033455,16.320099,110.204155,-142.795609,4115.440918,-27.07612,-115.71949,-0.061424,80111008,3928.823242,49.132656,0.011078,-0.00039,0.000023,0.00003,95.462158,16.916023,52.47279,-71.802307,1150.509399,-19.264841,-52.537468,-0.512764,2853783,553.533813,293.787781,0.000477,0.000001,0,0,88.33754,11.433447,11.424603,-10.348495,-11.834752,3.612969,-13.961465,-1.53139,16538.158203,154.430374,350.559052,0.000032,0,0,0,92.257309,99.972221,85.631577,922.57312,4.217855,91.421051,membrane
108,255,255,255,255,255,107.021736,107.021736,107.021736,1.308958,1.278742,1.311375,1.245509,1.312876,1.131754,0.293086,-0.184202,0.367993,-0.414163,0.732368,-0.667812,1.370108,1.153479,0.786081,0.567946,1.328369,1.185857,0.711261,0.517065,1.449988,0.945207,1.385625,0.268295,1.437866,1.015353,1.132829,0.36238,0.383477,-0.518709,0.135885,-0.61555,0.257182,-0.376374,0.189147,-0.384677,0.803498,-0.164566,0.774783,-0.865113,0.380603,-0.109611,0.29782,-0.813239,21.587032,244.235535,-322,21956,-71.949455,-250.050552,-0.087796,1644428288,15860,107.600929,21.397423,237.432846,-311.577423,20250.796875,-66.130165,-245.44725,-0.113773,1560792960,16077.308594,7.333333,0.547243,0.543042,5.612225,-8.390343,105.359589,20.888252,204.263794,-259.679626,12409.262695,-35.509384,-224.170242,-0.232029,1200077696,17796.458984,20.371881,0.049682,0.023222,0.001262,0.005399,101.456902,16.490057,148.94162,-184.428406,5218.802734,-11.162916,-173.265488,-0.35454,446894944,13138.62207,82.144661,0.011116,-0.00111,0.000185,-0.000013,93.974854,18.037109,51.738365,-67.287689,822.251831,-8.757849,-58.529842,-0.477373,5608042.5,1238.62561,319.163971,0.00046,-0.000002,0,0,87.736397,11.941268,10.700859,-9.519012,-12.090512,3.57637,-13.095382,-1.52551,12592.624023,138.973648,368.78186,0.000031,0,0,0,91.128944,100.944443,83.342102,911.289429,5.269487,90.42836,membrane
104,255,255,255,255,255,107.021736,107.021736,107.021736,1.259736,1.189538,1.325943,1.182575,1.315476,1.060128,0.367837,-0.159956,0.523074,-0.23545,0.853669,-0.427704,1.540447,1.042845,0.955234,0.55075,1.465742,1.078089,0.70692,0.450769,1.494759,0.815693,1.688513,0.11547,1.454801,0.922364,1.598722,0.161315,0.518815,-0.29602,0.393461,-0.636477,0.293284,-0.229684,0.349898,-0.400473,0.838181,-0.034072,0.961479,-0.684412,0.460379,0.049532,0.36757,-0.492086,23.021729,257.953491,-288,4504,36.177689,-324.177704,-0.370491,5385388032,64928,104.18399,22.248985,261.651184,-294.683167,5316.459961,33.727917,-328.411072,-0.378886,5694180864,65572.328125,6.246913,-0.690381,0.467403,-9.651967,-4.696267,104.244041,18.433094,264.884827,-305.549622,7068.717773,27.621563,-333.171173,-0.421137,6076438528,65085.703125,24.140589,0.154163,-0.027295,0.019236,0.003469,100.049599,17.02133,186.902847,-213.523224,2701.066406,25.124525,-238.647751,-0.44534,1586056064,34787.90625,116.915977,0.010452,-0.001725,0.000345,-0.000056,92.102173,18.812342,49.966667,-59.87233,392.038513,1.817116,-61.689445,-0.444527,7228689,2016.541748,339.065308,0.00043,-0.000004,0,0,86.967384,12.519012,9.644151,-8.289551,-12.261605,3.528655,-11.818206,-1.526524,8092.28418,117.763077,392.391968,0.000029,0,0,0,89.525734,101.055557,81.763161,895.257324,6.148747,87.847229,membrane
104,255,255,255,255,255,106.326088,106.326088,106.326088,1.352329,1.111264,1.326613,1.096162,1.298923,0.977775,0.262511,-0.110761,0.576453,-0.075046,0.835557,-0.047652,1.663612,0.89248,1.382936,0.292559,1.564889,0.959574,1.096519,0.200883,1.475379,0.668811,1.934019,-0.166884,1.415943,0.812112,1.886733,-0.015426,0.537271,-0.120698,0.497275,-0.355482,0.354826,0.018645,0.323328,-0.254574,0.785075,-0.084638,1.182434,-0.728653,0.705273,-0.104748,0.701652,-0.629124,10.198039,368.282501,-376,-19600,143.493591,-519.493591,-0.565023,31071051776,219776,103.943237,12.052705,362.845367,-372.013885,-17780.220703,137.655853,-509.669739,-0.558321,28995717120,209515.203125,14.691358,0.484489,-0.08893,-5.875144,16.616396,102.709496,20.164074,325.525299,-340.192139,-9395.537109,106.772896,-446.965027,-0.520729,17743001600,153312.84375,56.222221,0.230033,-0.073847,0.018764,-0.010665,97.751793,22.675152,212.04126,-222.733795,-2527.890625,61.436314,-284.170105,-0.468866,2962823936,59721.898438,157.010162,0.008743,-0.002086,0.000459,-0.000082,89.96302,19.057512,46.867588,-49.857666,-26.93103,11.081658,-60.939323,-0.407274,6446915.5,2593.510986,357.794647,0.000393,-0.000004,0,0,86.048058,13.112148,8.404762,-6.824005,-12.094543,3.478034,-10.302039,-1.535798,4421.318359,94.945221,422.568634,0.000027,0,0,0,87.740929,99.833336,80.473686,877.409302,6.499149,86.166672,membrane
106,255,255,255,255,255,106.326088,106.326088,106.326088,1.430961,1.050092,1.27404,1.000608,1.258677,0.899855,0.637561,-0.317883,0.749238,-0.337274,0.7774,-0.116759,1.643793,0.759784,1.517107,-0.060998,1.556491,0.852796,1.264972,-0.038076,1.379827,0.553251,2.006504,-0.287365,1.326596,0.7056,1.903076,-0.076821,0.70046,-0.384904,0.477535,-0.290847,0.698322,-0.35635,0.442244,-0.23525,0.719119,-0.142203,1.417569,-0.773443,0.933749,-0.33683,1.135972,-0.854819,52.345009,430.627441,-428,-39216,198.339661,-626.339661,-0.621269,62291353600,340048,104.901611,51.53233,414.939514,-409.996765,-37047.53125,192.674515,-602.671265,-0.612796,53167083520,316287.46875,58.76543,1.785807,-2.340676,12.418583,-7.91795,99.888664,45.483608,340.595428,-329.848969,-24024.337891,155.151825,-485.000793,-0.551922,22292938752,204897.6875,94.902496,0.243037,-0.088029,-0.006545,-0.017683,94.661247,33.609592,213.90303,-209.891602,-6296.820313,81.121086,-291.012695,-0.458097,3050410752,69241.773438,228.45491,0.005867,-0.002122,0.000497,-0.000086,87.689735,18.708967,42.254158,-38.039261,-317.716675,17.843983,-55.883244,-0.361174,3932692.25,2717.852051,368.275269,0.000354,-0.000004,0,0,84.999146,13.678746,7.136103,-5.282974,-11.516398,3.440265,-8.723239,-1.554915,2064.640137,73.97541,456.734253,0.000024,0,0,0,85.674416,97.777779,79,856.744141,6.272677,84.951752,membrane
97,249,254,255,255,255,106.369568,106.369568,106.369568,1.172019,0.89573,1.149737,0.917127,1.193111,0.850561,1.31219,-0.611789,1.21736,-0.613931,1.141105,-0.216429,1.476527,0.704888,1.043744,-0.128468,1.377497,0.750555,0.835019,-0.129952,1.23488,0.488844,1.81792,-0.195285,1.161837,0.578861,1.629261,-0.061938,1.147253,-0.680743,1.01668,-0.58736,1.177648,-0.749395,0.901757,-0.612926,0.86273,-0.200027,1.791278,-0.809378,1.109652,-0.561902,1.718138,-1.087497,96.798759,298.239838,-214,-40200,214.400055,-428.400055,-0.507265,9461270528,206596,96.567101,92.624596,296.542755,-219.718842,-37700.660156,205.639404,-425.358246,-0.505547,9610812416,199079.015625,102.098763,-0.267098,-1.219065,3.404732,-19.395411,94.551048,71.622078,286.805969,-246.176239,-23926.830078,156.474091,-402.65033,-0.479657,9472818176,156310.0625,132.408157,0.20232,-0.060209,-0.031158,0.002064,91.012672,45.2547,190.164169,-177.892212,-6005.675781,77.889656,-255.781876,-0.411977,1761660288,55668.34375,292.53064,0.002027,-0.00186,0.000452,-0.000069,85.411987,17.788656,36.257885,-25.473007,-427.286194,21.600204,-47.073212,-0.300787,1530057.5,2358.019043,372.582458,0.000318,-0.000003,0,0,83.842079,14.194321,5.979786,-3.807648,-10.635359,3.43657,-7.244218,1.556874,826.970703,57.039616,483.828705,0.000021,0,0,0,83.570618,95.25,77.527779,835.706177,5.91719,82.302628,membrane
103,255,255,255,255,255,106.369568,106.369568,106.369568,1.403655,1.070492,1.259926,0.99895,1.246,0.82547,0.407964,-0.330098,0.521233,-0.216497,0.673558,-0.114843,1.667733,0.843545,1.369723,0.256989,1.642483,1.013168,1.316769,0.307645,1.554415,0.481471,2.440842,-0.143902,1.525003,0.678821,2.190819,0.108825,0.423587,-0.218923,0.515471,-0.514759,0.311293,-0.212885,0.420953,-0.559462,0.579567,0.115324,0.963851,-0.543504,0.530264,-0.012677,0.630789,-0.492814,29.966648,542.379944,-608,12656,95.399551,-703.399536,-0.457982,117937602560,319040,102.78978,28.992384,526.36908,-588.923828,12103.738281,91.812782,-680.736633,-0.448502,103500095488,298416.28125,28.17284,0.610965,-2.950633,-1.237769,-14.164228,100.705673,22.023207,432.224976,-474.081482,6092.765625,79.488998,-553.570496,-0.399702,45036539904,200382.15625,70.086166,0.216504,-0.035646,0.001765,-0.003494,93.941437,17.241228,263.341949,-275.211731,-1003.382813,62.087669,-337.299408,-0.353161,6040764416,79755.015625,172.319489,0.003242,-0.00239,0.000442,-0.000056,84.792351,17.592493,53.812565,-46.75885,-525.05719,22.916464,-69.675316,-0.299522,9372220,4286.618652,382.566467,0.000272,-0.000004,0,0,82.550621,13.931279,7.137167,-1.969498,-23.533833,6.01576,-7.985258,-1.562085,380.189545,98.014252,482.427795,0.00002,0,0,0,84.117691,99.75,77.605263,841.176941,7.663815,79.921051,membrane
